Pt_name,East,North,Elevation,Depth,Code
bathy_LP_0818,407070.429000000003725,7399840.451000000350177,-3.423000000000000,-2.250000000000000, 
bathy_LP_0819,407071.427000000025146,7399840.207000000402331,-3.301000000000000,-2.400000000000000, 
bathy_LP_0820,407072.455000000016298,7399840.155000000260770,-3.301000000000000,-2.390000000000000, 
bathy_LP_0821,407073.772999999986496,7399840.475999999791384,-3.249000000000000,-2.460000000000000, 
bathy_LP_0822,407074.821999999985565,7399840.574000000022352,-3.404000000000000,-2.400000000000000, 
bathy_LP_0823,407075.813000000023749,7399840.917999999597669,-3.461000000000000,-2.200000000000000, 
bathy_LP_0824,407076.918000000005122,7399840.923000000417233,-3.438000000000000,-2.170000000000000, 
bathy_LP_0825,407078.146000000007916,7399841.178000000305474,-3.364000000000000,-2.280000000000000, 
bathy_LP_0826,407079.227000000013504,7399841.303999999538064,-3.105000000000000,-2.550000000000000, 
bathy_LP_0827,407080.261999999987893,7399841.576000000350177,-3.278000000000000,-2.430000000000000, 
bathy_LP_0828,407081.222000000008848,7399842.054999999701977,-3.385000000000000,-2.280000000000000, 
bathy_LP_0829,407082.369999999995343,7399842.491000000387430,-3.385000000000000,-2.190000000000000, 
bathy_LP_0830,407083.217000000004191,7399843.098000000230968,-3.456000000000000,-2.150000000000000, 
bathy_LP_0831,407084.081000000005588,7399843.757000000216067,-3.463000000000000,-1.710000000000000, 
bathy_LP_0832,407084.731000000028871,7399844.576999999582767,-3.447000000000000,-1.740000000000000, 
bathy_LP_0833,407085.049999999988358,7399845.680999999865890,-3.333000000000000,-1.800000000000000, 
bathy_LP_0834,407085.070000000006985,7399846.690000000409782,-3.234000000000000,-2.490000000000000, 
bathy_LP_0835,407085.011999999987893,7399847.830000000074506,-3.216000000000000,-2.460000000000000, 
bathy_LP_0836,407084.961999999999534,7399848.985000000335276,-3.245000000000000,-2.550000000000000, 
bathy_LP_0837,407084.805999999982305,7399850.061999999918044,-3.356000000000000,-2.480000000000000, 
bathy_LP_0838,407084.527000000001863,7399851.042999999597669,-3.467000000000000,-2.180000000000000, 
bathy_LP_0839,407084.229999999981374,7399852.161000000312924,-3.429000000000000,-1.660000000000000, 
bathy_LP_0840,407083.815999999991618,7399853.100999999791384,-3.363000000000000,-2.580000000000000, 
bathy_LP_0841,407083.305999999982305,7399854.226999999955297,-3.285000000000000,-2.590000000000000, 
bathy_LP_0842,407082.746999999973923,7399855.395999999716878,-3.280000000000000,-2.590000000000000, 
bathy_LP_0843,407082.168000000005122,7399856.572999999858439,-3.313000000000000,-2.470000000000000, 
bathy_LP_0844,407081.657999999995809,7399857.456000000238419,-3.331000000000000,-2.430000000000000, 
bathy_LP_0845,407081.132999999972526,7399858.405000000260770,-3.330000000000000,-2.370000000000000, 
bathy_LP_0846,407080.556999999971595,7399859.377999999560416,-3.331000000000000,-2.420000000000000, 
bathy_LP_0847,407079.967999999993481,7399860.366000000387430,-3.353000000000000,-2.370000000000000, 
bathy_LP_0848,407079.387999999977183,7399861.334999999962747,-3.388000000000000,-2.290000000000000, 
bathy_LP_0849,407078.844999999972060,7399862.304999999701977,-3.379000000000000,-2.360000000000000, 
bathy_LP_0850,407078.217000000004191,7399863.235999999567866,-3.410000000000000,-2.280000000000000, 
bathy_LP_0851,407077.668999999994412,7399864.287999999709427,-3.397000000000000,-2.260000000000000, 
bathy_LP_0852,407077.123000000021420,7399865.376000000163913,-3.368000000000000,-2.280000000000000, 
bathy_LP_0853,407076.538000000000466,7399866.540000000037253,-3.396000000000000,-2.270000000000000, 
bathy_LP_0854,407076.130000000004657,7399867.756000000052154,-3.368000000000000,-2.280000000000000, 
bathy_LP_0855,407075.788999999989755,7399868.989000000059605,-3.349000000000000,-2.230000000000000, 
bathy_LP_0856,407075.607000000018161,7399870.179999999701977,-3.298000000000000,-2.230000000000000, 
bathy_LP_0857,407075.451999999990221,7399871.339999999850988,-3.298000000000000,-2.270000000000000, 
bathy_LP_0858,407075.369999999995343,7399872.510999999940395,-3.303000000000000,-2.140000000000000, 
bathy_LP_0859,407075.318000000028405,7399873.649000000208616,-3.320000000000000,-2.090000000000000, 
bathy_LP_0860,407075.342000000004191,7399874.763000000268221,-3.316000000000000,-2.130000000000000, 
bathy_LP_0861,407075.326000000000931,7399875.841000000014901,-3.366000000000000,-2.080000000000000, 
bathy_LP_0862,407075.347999999998137,7399876.853000000119209,-3.387000000000000,-2.080000000000000, 
bathy_LP_0863,407075.409999999974389,7399878.122000000439584,-3.395000000000000,-2.070000000000000, 
bathy_LP_0864,407075.509000000020023,7399879.339999999850988,-3.428000000000000,-1.980000000000000, 
bathy_LP_0865,407075.631999999983236,7399880.540000000037253,-3.430000000000000,-1.950000000000000, 
bathy_LP_0866,407075.843999999982771,7399881.661999999545515,-3.435000000000000,-1.930000000000000, 
bathy_LP_0867,407076.070000000006985,7399882.800999999977648,-3.468000000000000,-1.940000000000000, 
bathy_LP_0868,407076.478999999992084,7399883.921000000089407,-3.390000000000000,-1.980000000000000, 
bathy_LP_0869,407076.880000000004657,7399885.156999999657273,-3.420000000000000,-2.010000000000000, 
bathy_LP_0870,407077.407999999995809,7399886.313000000081956,-3.341000000000000,-2.100000000000000, 
bathy_LP_0871,407078.061999999976251,7399887.445000000298023,-3.310000000000000,-2.190000000000000, 
bathy_LP_0872,407078.583999999973457,7399888.299999999813735,-3.346000000000000,-2.130000000000000, 
bathy_LP_0873,407079.235999999975320,7399889.076999999582767,-3.351000000000000,-2.150000000000000, 
bathy_LP_0874,407079.978000000002794,7399889.821999999694526,-3.366000000000000,-2.110000000000000, 
bathy_LP_0875,407080.634000000020023,7399890.621000000275671,-3.349000000000000,-2.190000000000000, 
bathy_LP_0876,407081.467999999993481,7399891.174999999813735,-3.289000000000000,-2.240000000000000, 
bathy_LP_0877,407082.484999999986030,7399891.978000000119209,-3.377000000000000,-2.170000000000000, 
bathy_LP_0878,407083.343999999982771,7399892.490000000223517,-3.413000000000000,-2.170000000000000, 
bathy_LP_0879,407084.504000000015367,7399892.983000000007451,-3.424000000000000,-2.160000000000000, 
bathy_LP_0880,407085.702999999979511,7399893.497000000439584,-3.413000000000000,-2.210000000000000, 
bathy_LP_0881,407086.838999999978114,7399893.959999999962747,-3.387000000000000,-2.250000000000000, 
bathy_LP_0882,407088.010000000009313,7399894.362999999895692,-3.409000000000000,-2.300000000000000, 
bathy_LP_0883,407089.032000000006519,7399894.940000000409782,-3.397000000000000,-2.280000000000000, 
bathy_LP_0884,407090.050999999977648,7399895.436999999918044,-3.354000000000000,-2.370000000000000, 
bathy_LP_0885,407090.989000000001397,7399896.042999999597669,-3.425000000000000,-2.210000000000000, 
bathy_LP_0886,407091.891999999992549,7399896.675999999977648,-3.360000000000000,-2.280000000000000, 
bathy_LP_0887,407092.710000000020955,7399897.569000000134110,-3.392000000000000,-2.210000000000000, 
bathy_LP_0888,407093.700000000011642,7399898.326999999582767,-3.286000000000000,-2.270000000000000, 
bathy_LP_0889,407094.418999999994412,7399899.044999999925494,-3.322000000000000,-2.260000000000000, 
bathy_LP_0890,407095.461999999999534,7399899.634999999776483,-3.367000000000000,-2.250000000000000, 
bathy_LP_0891,407096.642999999981839,7399900.094999999739230,-3.392000000000000,-2.190000000000000, 
bathy_LP_0892,407097.809999999997672,7399900.291000000201166,-3.387000000000000,-2.190000000000000, 
bathy_LP_0893,407098.800999999977648,7399900.441999999806285,-3.444000000000000,-2.120000000000000, 
bathy_LP_0894,407099.895000000018626,7399900.660000000149012,-3.502000000000000,-2.100000000000000, 
bathy_LP_0895,407100.875000000000000,7399900.889999999664724,-3.417000000000000,-2.220000000000000, 
bathy_LP_0896,407101.862000000022817,7399901.292999999597669,-3.333000000000000,-2.250000000000000, 
bathy_LP_0897,407102.761999999987893,7399901.995000000111759,-3.248000000000000,-2.310000000000000, 
bathy_LP_0898,407103.485999999975320,7399902.796000000089407,-3.290000000000000,-2.280000000000000, 
bathy_LP_0899,407104.085000000020955,7399903.654000000096858,-3.447000000000000,-2.150000000000000, 
bathy_LP_0900,407104.245999999984633,7399904.719999999739230,-3.410000000000000,-2.160000000000000, 
bathy_LP_0901,407104.309000000008382,7399905.809999999590218,-3.344000000000000,-2.280000000000000, 
bathy_LP_0902,407104.333999999973457,7399907.071999999694526,-3.396000000000000,-2.150000000000000, 
bathy_LP_0903,407104.408999999985099,7399908.282999999821186,-3.353000000000000,-2.200000000000000, 
bathy_LP_0904,407104.586999999999534,7399909.485000000335276,-3.254000000000000,-2.310000000000000, 
bathy_LP_0905,407104.784999999974389,7399910.616999999620020,-3.234000000000000,-2.320000000000000, 
bathy_LP_0906,407104.908999999985099,7399911.722000000067055,-3.291000000000000,-2.280000000000000, 
bathy_LP_0907,407105.189000000013039,7399912.826999999582767,-3.346000000000000,-2.210000000000000, 
bathy_LP_0908,407105.396999999997206,7399913.844999999739230,-3.458000000000000,-2.100000000000000, 
bathy_LP_0909,407105.525000000023283,7399914.872000000439584,-3.397000000000000,-2.180000000000000, 
bathy_LP_0910,407105.621999999973923,7399916.006000000052154,-3.297000000000000,-2.250000000000000, 
bathy_LP_0911,407105.713999999978114,7399917.018000000156462,-3.347000000000000,-2.150000000000000, 
bathy_LP_0912,407105.900000000023283,7399918.195000000298023,-3.414000000000000,-2.090000000000000, 
bathy_LP_0913,407105.962999999988824,7399919.451000000350177,-3.401000000000000,-1.430000000000000, 
bathy_LP_0914,407105.924999999988358,7399920.549999999813735,-3.354000000000000,-1.310000000000000, 
bathy_LP_0915,407105.789999999979045,7399921.714999999850988,-3.323000000000000,-1.260000000000000, 
bathy_LP_0916,407105.559000000008382,7399922.947999999858439,-3.326000000000000,-1.950000000000000, 
bathy_LP_0917,407105.287000000011176,7399924.203999999910593,-3.324000000000000,-1.940000000000000, 
bathy_LP_0918,407104.951000000000931,7399925.384999999776483,-3.357000000000000,-1.720000000000000, 
bathy_LP_0919,407104.630000000004657,7399926.483000000007451,-3.369000000000000,-1.810000000000000, 
bathy_LP_0920,407104.315999999991618,7399927.504999999888241,-3.391000000000000,-1.820000000000000, 
bathy_LP_0921,407104.044999999983702,7399928.491000000387430,-3.360000000000000,-1.890000000000000, 
bathy_LP_0922,407103.641999999992549,7399929.610999999567866,-3.381000000000000,-1.880000000000000, 
bathy_LP_0923,407103.291000000026543,7399930.571000000461936,-3.374000000000000,-1.870000000000000, 
bathy_LP_0924,407102.789999999979045,7399931.542000000365078,-3.353000000000000,-1.910000000000000, 
bathy_LP_0925,407102.119000000006054,7399932.504999999888241,-3.355000000000000,-1.890000000000000, 
bathy_LP_0926,407101.319000000017695,7399933.395999999716878,-3.400000000000000,-1.840000000000000, 
bathy_LP_0927,407100.532000000006519,7399934.242999999783933,-3.427000000000000,-1.770000000000000, 
bathy_LP_0928,407099.701999999990221,7399935.031000000424683,-3.441000000000000,-1.700000000000000, 
bathy_LP_0929,407098.811999999976251,7399935.758000000379980,-3.430000000000000,-1.770000000000000, 
bathy_LP_0930,407097.800999999977648,7399936.407999999821186,-3.441000000000000,-1.820000000000000, 
bathy_LP_0931,407096.772999999986496,7399937.089999999850988,-3.356000000000000,-1.830000000000000, 
bathy_LP_0932,407095.635999999998603,7399937.745000000111759,-3.317000000000000,-1.890000000000000, 
bathy_LP_0933,407094.466000000014901,7399938.389000000432134,-3.331000000000000,-1.830000000000000, 
bathy_LP_0934,407093.587999999988824,7399938.872999999672174,-3.327000000000000,-1.840000000000000, 
bathy_LP_0935,407092.391000000003260,7399939.395999999716878,-3.404000000000000,-1.730000000000000, 
bathy_LP_0936,407091.217999999993481,7399939.902999999932945,-3.413000000000000,-1.880000000000000, 
bathy_LP_0937,407090.049999999988358,7399940.359000000171363,-3.423000000000000,-1.850000000000000, 
bathy_LP_0938,407088.862000000022817,7399940.750000000000000,-3.394000000000000,-1.850000000000000, 
bathy_LP_0939,407087.643999999971129,7399941.095999999903142,-3.364000000000000,-1.800000000000000, 
bathy_LP_0940,407086.352000000013504,7399941.321000000461936,-3.405000000000000,-1.960000000000000, 
bathy_LP_0941,407085.342999999993481,7399941.406999999657273,-3.407000000000000,-1.960000000000000, 
bathy_LP_0942,407084.337999999988824,7399941.533999999985099,-3.373000000000000,-2.050000000000000, 
bathy_LP_0943,407083.299999999988358,7399941.635999999940395,-3.366000000000000,-2.030000000000000, 
bathy_LP_0944,407082.266000000003260,7399941.768000000156462,-3.371000000000000,-1.950000000000000, 
bathy_LP_0945,407081.215000000025611,7399941.938000000081956,-3.361000000000000,-1.990000000000000, 
bathy_LP_0946,407080.168999999994412,7399942.137000000104308,-3.305000000000000,-2.070000000000000, 
bathy_LP_0947,407079.137999999977183,7399942.351999999955297,-3.321000000000000,-2.000000000000000, 
bathy_LP_0948,407078.118000000016764,7399942.611999999731779,-3.366000000000000,-1.950000000000000, 
bathy_LP_0949,407076.874000000010710,7399942.949000000022352,-3.438000000000000,-1.970000000000000, 
bathy_LP_0950,407075.706999999994878,7399943.269000000320375,-3.454000000000000,-1.850000000000000, 
bathy_LP_0951,407074.674999999988358,7399943.598000000230968,-3.403000000000000,-1.880000000000000, 
bathy_LP_0952,407073.684000000008382,7399943.936999999918044,-3.379000000000000,-1.950000000000000, 
bathy_LP_0953,407072.532000000006519,7399944.307000000029802,-3.428000000000000,-1.850000000000000, 
bathy_LP_0954,407071.425999999977648,7399944.758000000379980,-3.420000000000000,-1.890000000000000, 
bathy_LP_0955,407070.320999999996275,7399945.129999999888241,-3.459000000000000,-1.780000000000000, 
bathy_LP_0956,407069.310999999986961,7399945.638000000268221,-3.389000000000000,-1.870000000000000, 
bathy_LP_0957,407068.319000000017695,7399946.195000000298023,-3.314000000000000,-1.880000000000000, 
bathy_LP_0958,407067.293999999994412,7399947.025999999605119,-3.281000000000000,-1.960000000000000, 
bathy_LP_0959,407066.570000000006985,7399947.730000000447035,-3.309000000000000,-1.980000000000000, 
bathy_LP_0960,407065.923000000009779,7399948.500000000000000,-3.336000000000000,-1.840000000000000, 
bathy_LP_0961,407065.211999999999534,7399949.531999999657273,-3.328000000000000,-1.940000000000000, 
bathy_LP_0962,407064.619000000006054,7399950.570000000298023,-3.323000000000000,-1.910000000000000, 
bathy_LP_0963,407064.227000000013504,7399951.583999999798834,-3.335000000000000,-1.910000000000000, 
bathy_LP_0964,407063.968999999982771,7399952.567999999970198,-3.367000000000000,-1.820000000000000, 
bathy_LP_0965,407063.772999999986496,7399953.790000000037253,-3.386000000000000,-1.800000000000000, 
bathy_LP_0966,407063.613000000012107,7399954.837000000290573,-3.360000000000000,-1.870000000000000, 
bathy_LP_0967,407063.489000000001397,7399955.956000000238419,-3.312000000000000,-1.900000000000000, 
bathy_LP_0968,407063.315000000002328,7399957.088999999687076,-3.374000000000000,-1.830000000000000, 
bathy_LP_0969,407063.162000000011176,7399958.167999999597669,-3.362000000000000,-1.870000000000000, 
bathy_LP_0970,407062.952999999979511,7399959.430999999865890,-3.378000000000000,-1.840000000000000, 
bathy_LP_0971,407062.878000000026077,7399960.461000000126660,-3.395000000000000,-1.800000000000000, 
bathy_LP_0972,407062.955000000016298,7399961.469999999739230,-3.354000000000000,-1.830000000000000, 
bathy_LP_0973,407063.137999999977183,7399962.476999999955297,-3.322000000000000,-1.880000000000000, 
bathy_LP_0974,407063.395000000018626,7399963.491000000387430,-3.326000000000000,-1.830000000000000, 
bathy_LP_0975,407063.690999999991618,7399964.501000000163913,-3.365000000000000,-1.850000000000000, 
bathy_LP_0976,407064.021000000007916,7399965.536000000312924,-3.368000000000000,-1.890000000000000, 
bathy_LP_0977,407064.293999999994412,7399966.645999999716878,-3.373000000000000,-1.760000000000000, 
bathy_LP_0978,407064.695000000006985,7399967.657999999821186,-3.333000000000000,-1.860000000000000, 
bathy_LP_0979,407065.102000000013504,7399968.623999999836087,-3.359000000000000,-1.820000000000000, 
bathy_LP_0980,407065.657999999995809,7399969.820000000298023,-3.426000000000000,-1.760000000000000, 
bathy_LP_0981,407066.237000000022817,7399970.864000000059605,-3.440000000000000,-1.730000000000000, 
bathy_LP_0982,407066.744999999995343,7399971.930999999865890,-3.447000000000000,-1.700000000000000, 
bathy_LP_0983,407067.253000000026077,7399973.000000000000000,-3.428000000000000,-1.740000000000000, 
bathy_LP_0984,407067.734999999986030,7399974.132000000216067,-3.381000000000000,-1.690000000000000, 
bathy_LP_0985,407068.210000000020955,7399975.350999999791384,-3.347000000000000,-1.780000000000000, 
bathy_LP_0986,407068.588999999978114,7399976.322999999858439,-3.325000000000000,-1.840000000000000, 
bathy_LP_0987,407068.982000000018161,7399977.338000000454485,-3.281000000000000,-1.890000000000000, 
bathy_LP_0988,407069.393999999971129,7399978.390999999828637,-3.249000000000000,-1.750000000000000, 
bathy_LP_0989,407069.809000000008382,7399979.433000000193715,-3.258000000000000,-1.850000000000000, 
bathy_LP_0990,407070.206000000005588,7399980.411000000312924,-3.277000000000000,-1.850000000000000, 
bathy_LP_0991,407070.541000000026543,7399981.384999999776483,-3.338000000000000,-1.760000000000000, 
bathy_LP_0992,407070.955000000016298,7399982.519000000320375,-3.391000000000000,-1.650000000000000, 
bathy_LP_0993,407071.309000000008382,7399983.576000000350177,-3.432000000000000,-1.630000000000000, 
bathy_LP_0994,407071.641999999992549,7399984.673999999649823,-3.418000000000000,-1.650000000000000, 
bathy_LP_0995,407072.010000000009313,7399985.786000000312924,-3.408000000000000,-1.630000000000000, 
bathy_LP_0996,407072.391000000003260,7399986.906000000424683,-3.444000000000000,-1.570000000000000, 
bathy_LP_0997,407072.815000000002328,7399988.016999999992549,-3.451000000000000,-1.190000000000000, 
bathy_LP_0998,407073.256999999983236,7399989.123999999836087,-3.433000000000000,-1.340000000000000, 
bathy_LP_0999,407073.724999999976717,7399990.247999999672174,-3.414000000000000,-1.420000000000000, 
bathy_LP_1000,407074.194000000017695,7399991.422000000253320,-3.399000000000000,-1.600000000000000, 
bathy_LP_1001,407074.669999999983702,7399992.639000000432134,-3.352000000000000,-1.360000000000000, 
bathy_LP_1002,407075.092000000004191,7399993.854000000283122,-3.364000000000000,-1.590000000000000, 
bathy_LP_1003,407075.467999999993481,7399995.095999999903142,-3.363000000000000,-1.560000000000000, 
bathy_LP_1004,407075.718999999982771,7399996.093000000342727,-3.316000000000000,-1.650000000000000, 
bathy_LP_1005,407075.956999999994878,7399997.140999999828637,-3.265000000000000,-1.700000000000000, 
bathy_LP_1006,407076.131999999983236,7399998.220999999903142,-3.265000000000000,-1.670000000000000, 
bathy_LP_1007,407076.298999999999069,7399999.300999999977648,-3.274000000000000,-1.410000000000000, 
bathy_LP_1008,407076.434999999997672,7400000.339999999850988,-3.309000000000000,-1.600000000000000, 
bathy_LP_1009,407076.550999999977648,7400001.337000000290573,-3.343000000000000,-1.590000000000000, 
bathy_LP_1010,407076.708999999973457,7400002.542000000365078,-3.369000000000000,-1.570000000000000, 
bathy_LP_1011,407076.847000000008848,7400003.675999999977648,-3.384000000000000,-1.080000000000000, 
bathy_LP_1012,407076.950000000011642,7400004.768000000156462,-3.381000000000000,-1.440000000000000, 
bathy_LP_1013,407077.028999999980442,7400005.876000000163913,-3.379000000000000,-1.550000000000000, 
bathy_LP_1014,407077.016000000003260,7400007.016999999992549,-3.371000000000000,-1.540000000000000, 
bathy_LP_1015,407076.961999999999534,7400008.161999999545515,-3.413000000000000,-1.340000000000000, 
bathy_LP_1016,407076.895000000018626,7400009.376000000163913,-3.412000000000000,-1.520000000000000, 
bathy_LP_1017,407076.744999999995343,7400010.656000000424683,-3.392000000000000,-1.490000000000000, 
bathy_LP_1018,407076.675999999977648,7400011.984000000171363,-3.356000000000000,-1.420000000000000, 
bathy_LP_1019,407076.753000000026077,7400013.265999999828637,-3.338000000000000,-1.550000000000000, 
bathy_LP_1020,407076.972000000008848,7400014.463000000454485,-3.311000000000000,-1.470000000000000, 
bathy_LP_1021,407077.223999999987427,7400015.632000000216067,-3.322000000000000,-1.160000000000000, 
bathy_LP_1022,407077.439000000013039,7400016.785000000149012,-3.311000000000000,-1.140000000000000, 
bathy_LP_1023,407077.474999999976717,7400017.957000000402331,-3.314000000000000,-1.440000000000000, 
bathy_LP_1024,407077.393999999971129,7400019.109000000171363,-3.321000000000000,-1.340000000000000, 
bathy_LP_1025,407077.169999999983702,7400020.199000000022352,-3.371000000000000,-1.380000000000000, 
bathy_LP_1026,407076.822999999974854,7400021.218000000342727,-3.423000000000000,-1.320000000000000, 
bathy_LP_1027,407076.412000000011176,7400022.161999999545515,-3.444000000000000,-1.250000000000000, 
bathy_LP_1028,407075.934999999997672,7400023.077999999746680,-3.443000000000000,-1.280000000000000, 
bathy_LP_1029,407075.440000000002328,7400024.009999999776483,-3.435000000000000,-1.300000000000000, 
bathy_LP_1030,407074.906000000017229,7400024.922000000253320,-3.439000000000000,-1.310000000000000, 
bathy_LP_1031,407074.278999999980442,7400025.866000000387430,-3.404000000000000,-1.340000000000000, 
bathy_LP_1032,407073.576999999990221,7400026.882000000216067,-3.375000000000000,-1.350000000000000, 
bathy_LP_1033,407072.865999999979977,7400028.014999999664724,-3.315000000000000,-1.410000000000000, 
bathy_LP_1034,407072.273999999975786,7400028.925999999977648,-3.275000000000000,-1.380000000000000, 
bathy_LP_1035,407071.672000000020489,7400029.867999999783933,-3.283000000000000,-1.370000000000000, 
bathy_LP_1036,407071.096000000019558,7400030.827999999746680,-3.287000000000000,-1.460000000000000, 
bathy_LP_1037,407070.489999999990687,7400031.760999999940395,-3.329000000000000,-1.340000000000000, 
bathy_LP_1038,407069.944000000017695,7400032.694000000134110,-3.345000000000000,-1.330000000000000, 
bathy_LP_1039,407069.418999999994412,7400033.588999999687076,-3.361000000000000,-1.350000000000000, 
bathy_LP_1040,407068.726000000024214,7400034.708999999798834,-3.426000000000000,-1.250000000000000, 
bathy_LP_1041,407068.044999999983702,7400035.797000000253320,-3.440000000000000,-1.220000000000000, 
bathy_LP_1042,407067.354999999981374,7400036.860999999567866,-3.429000000000000,-1.330000000000000, 
bathy_LP_1043,407066.695000000006985,7400037.928999999538064,-3.394000000000000,-1.270000000000000, 
bathy_LP_1044,407066.038999999989755,7400039.020999999716878,-3.376000000000000,-1.300000000000000, 
